symbol,sector,industry,exchange,market_cap_B
GALT,Healthcare,Biotechnology,NCM,0.34
TLNC,Financial Services,Shell Companies,NGM,0.34
ZEUS,Basic Materials,Steel,NMS,0.33
MNTK,Basic Materials,Specialty Chemicals,NCM,0.33
ACIU,Healthcare,Biotechnology,NGM,0.33
WW,Consumer Cyclical,Personal Services,NGM,0.33
MIY,Financial Services,Asset Management,NYQ,0.33
GCO,Consumer Cyclical,Apparel Retail,NYQ,0.33
EFR,Financial Services,Asset Management,NYQ,0.33
HYAC,Financial Services,Shell Companies,NYQ,0.33
LAND,Real Estate,REIT - Specialty,NGM,0.33
VACH,Financial Services,Shell Companies,NGM,0.33
RCS,Financial Services,Asset Management,NYQ,0.33
EDIT,Healthcare,Biotechnology,NMS,0.33
DSGN,Healthcare,Biotechnology,NMS,0.33
PDLB,Financial Services,Banks - Regional,NGM,0.33
FERA,Financial Services,Shell Companies,NGM,0.33
HVT,Consumer Cyclical,Home Improvement Retail,NYQ,0.33
RBB,Financial Services,Banks - Regional,NMS,0.33
CHAC,Financial Services,Shell Companies,NGM,0.33
OBT,Financial Services,Banks - Regional,NCM,0.33
BFZ,Financial Services,Asset Management,NYQ,0.33
TVA,Financial Services,Shell Companies,NGM,0.33
BNC,Industrials,Farm & Heavy Construction Machinery,NCM,0.33
API,Technology,Software - Application,NMS,0.33
FLYX,Industrials,Airlines,ASE,0.33
NC,Energy,Thermal Coal,NYQ,0.33
CTGO,Basic Materials,Gold,ASE,0.33
BGT,Financial Services,Asset Management,NYQ,0.33
JACK,Consumer Cyclical,Restaurants,NMS,0.33
MPAA,Consumer Cyclical,Auto Parts,NMS,0.33
GEOS,Energy,Oil & Gas Equipment & Services,NMS,0.33
SPOK,Healthcare,Health Information Services,NMS,0.33
KOYN,Financial Services,Shell Companies,NGM,0.32
RFI,Financial Services,Asset Management,NYQ,0.32
RIV,Financial Services,Asset Management,NYQ,0.32
NPAC,Financial Services,Shell Companies,NGM,0.32
NEWT,Financial Services,Banks - Regional,NGM,0.32
OEC,Basic Materials,Specialty Chemicals,NYQ,0.32
AVNW,Technology,Communication Equipment,NMS,0.32
ARDC,Financial Services,Asset Management,NYQ,0.32
MHN,Financial Services,Asset Management,NYQ,0.32
BWAY,Healthcare,Medical Devices,NGM,0.32
BNED,Consumer Cyclical,Specialty Retail,NYQ,0.32
KYTX,Healthcare,Biotechnology,NMS,0.32
OBA,Financial Services,Shell Companies,NGM,0.32
TECX,Healthcare,Biotechnology,NGM,0.32
VNDA,Healthcare,Biotechnology,NGM,0.32
CUB,Financial Services,Shell Companies,NGM,0.32
PACH,Financial Services,Shell Companies,NGM,0.32
SZZL,Financial Services,Shell Companies,NGM,0.32
MLP,Real Estate,Real Estate Services,NYQ,0.32
SPXX,Financial Services,Asset Management,NYQ,0.32
SIMA,Financial Services,Shell Companies,NGM,0.32
AIRJ,Industrials,Building Products & Equipment,NCM,0.32
CLW,Basic Materials,Paper & Paper Products,NYQ,0.32
HUMA,Healthcare,Biotechnology,NMS,0.32
PANL,Industrials,Marine Shipping,NCM,0.32
PAYS,Technology,Software - Infrastructure,NCM,0.32
KNOP,Energy,Oil & Gas Midstream,NYQ,0.32
BLUW,Financial Services,Shell Companies,NGM,0.32
MPX,Consumer Cyclical,Recreational Vehicles,NYQ,0.32
CMDB,Industrials,Marine Shipping,NYQ,0.32
MREO,Healthcare,Biotechnology,NCM,0.32
AFB,Financial Services,Asset Management,NYQ,0.32
MG,Industrials,Security & Protection Services,NYQ,0.32
XPER,Technology,Software - Application,NYQ,0.31
PEPG,Healthcare,Biotechnology,NMS,0.31
CPZ,Financial Services,Asset Management,NGM,0.31
AGD,Financial Services,Asset Management,NYQ,0.31
MASS,Healthcare,Medical Devices,NGM,0.31
JACS,Financial Services,Shell Companies,NYQ,0.31
ZTR,,,NYQ,0.31
DH,Healthcare,Health Information Services,NMS,0.31
PCB,Financial Services,Banks - Regional,NMS,0.31
GRAF,Financial Services,Shell Companies,ASE,0.31
ZOOZ,Consumer Cyclical,Specialty Retail,NCM,0.31
EFT,Financial Services,Asset Management,NYQ,0.31
FLWS,Consumer Cyclical,Specialty Retail,NMS,0.31
NREF,Real Estate,REIT - Mortgage,NYQ,0.31
SEG,Real Estate,Real Estate Services,NYQ,0.31
CTNM,Healthcare,Biotechnology,NMS,0.31
RNGR,Energy,Oil & Gas Equipment & Services,NYQ,0.31
RFMZ,Financial Services,Asset Management,NYQ,0.31
ALDF,Financial Services,Shell Companies,NGM,0.31
ALDX,Healthcare,Biotechnology,NCM,0.31
AVTX,Healthcare,Biotechnology,NCM,0.31
AZ,Technology,Software - Application,NCM,0.31
ATII,Financial Services,Shell Companies,NGM,0.31
AENT,Communication Services,Entertainment,NCM,0.31
BRW,Financial Services,Asset Management,NYQ,0.31
USCB,Financial Services,Banks - Regional,NGM,0.31
PRQR,Healthcare,Biotechnology,NCM,0.31
NPCT,Financial Services,Asset Management,NYQ,0.31
OOMA,Technology,Software - Application,NYQ,0.31
ONIT,Financial Services,Mortgage Finance,NYQ,0.31
NBH,Financial Services,Asset Management,NYQ,0.31
POLE,Financial Services,Shell Companies,NGM,0.31
AVBC,Financial Services,Banks - Regional,NYQ,0.3
ACB,Healthcare,Drug Manufacturers - Specialty & Generic,NCM,0.3
SGMT,Healthcare,Biotechnology,NGM,0.3
DSM,Financial Services,Asset Management,NYQ,0.3
LOKV,Financial Services,Shell Companies,NGM,0.3
TKNO,Healthcare,Drug Manufacturers - Specialty & Generic,NGM,0.3
OCFT,Technology,Software - Application,NYQ,0.3
CADL,Healthcare,Biotechnology,NGM,0.3
QUAD,Industrials,Specialty Business Services,NYQ,0.3
LPAA,Financial Services,Shell Companies,NGM,0.3
LPBB,Financial Services,Shell Companies,NGM,0.3
IMMP,Healthcare,Biotechnology,NGM,0.3
JOF,Financial Services,Asset Management,NYQ,0.3
BGH,Financial Services,Asset Management,NYQ,0.3
ETHZ,Healthcare,Biotechnology,NCM,0.3
GNLX,Healthcare,Biotechnology,NCM,0.3
ANPA,Industrials,Specialty Business Services,NCM,0.3
TEI,Financial Services,Asset Management,NYQ,0.3
JGH,Financial Services,Asset Management,NYQ,0.3
NCA,Financial Services,Asset Management,NYQ,0.3
SY,Healthcare,Health Information Services,NCM,0.3
FSBW,Financial Services,Banks - Regional,NCM,0.3
LFMD,Healthcare,Health Information Services,NGM,0.3
BCML,Financial Services,Banks - Regional,NMS,0.3
ARCT,Healthcare,Biotechnology,NGM,0.3
CTRN,Consumer Cyclical,Apparel Retail,NMS,0.3
CDRO,Consumer Cyclical,Gambling,NCM,0.3
ENTA,Healthcare,Biotechnology,NMS,0.3
MKLY,Financial Services,Shell Companies,NGM,0.3
MIN,Financial Services,Asset Management,NYQ,0.3
NL,Industrials,Security & Protection Services,NYQ,0.3
GSRF,Financial Services,Shell Companies,NGM,0.3
ARQ,Industrials,Pollution & Treatment Controls,NGM,0.3
TBRG,Healthcare,Health Information Services,NMS,0.3
PKOH,Industrials,Specialty Industrial Machinery,NMS,0.3
TTSH,Consumer Cyclical,Home Improvement Retail,NCM,0.29
CERS,Healthcare,Medical Devices,NGM,0.29
UPXI,Communication Services,Internet Content & Information,NCM,0.29
DBL,Financial Services,Asset Management,NYQ,0.29
SOPH,Healthcare,Health Information Services,NMS,0.29
TDF,Financial Services,Asset Management,NYQ,0.29
PLBC,Financial Services,Banks - Regional,NCM,0.29
GLDG,Basic Materials,Gold,ASE,0.29
GWRS,Utilities,Utilities - Regulated Water,NGM,0.29
BYM,Financial Services,Asset Management,NYQ,0.29
NPWR,Industrials,Specialty Industrial Machinery,NYQ,0.29
AVBH,Financial Services,Banks - Regional,NMS,0.29
FVR,Real Estate,REIT - Diversified,NYQ,0.29
TRAK,Technology,Software - Application,NYQ,0.29
OFLX,Industrials,Specialty Industrial Machinery,NGM,0.29
MMD,Financial Services,Asset Management,NYQ,0.29
HITI,Healthcare,Pharmaceutical Retailers,NCM,0.29
SATL,Industrials,Aerospace & Defense,NCM,0.29
CVEO,Consumer Cyclical,Lodging,NYQ,0.29
CBAN,Financial Services,Banks - Regional,NYQ,0.29
PMO,Financial Services,Asset Management,NYQ,0.29
STRT,Consumer Cyclical,Auto Parts,NGM,0.29
HTLM,Consumer Cyclical,Specialty Retail,NCM,0.29
FSTR,Industrials,Railroads,NMS,0.29
SENS,Healthcare,Medical Devices,ASE,0.29
VUZI,Technology,Consumer Electronics,NCM,0.29
FNLC,Financial Services,Banks - Regional,NMS,0.29
EPSM,Consumer Defensive,Beverages - Wineries & Distilleries,NCM,0.29
WEYS,Consumer Cyclical,Footwear & Accessories,NMS,0.29
RLGT,Industrials,Integrated Freight & Logistics,ASE,0.29
YDDL,Industrials,Waste Management,NCM,0.28
COE,Consumer Defensive,Education & Training Services,ASE,0.28
WILC,Consumer Defensive,Food Distribution,NCM,0.28
GSIT,Technology,Semiconductors,NMS,0.28
CHOW,Technology,Software - Infrastructure,ASE,0.28
LOCO,Consumer Cyclical,Restaurants,NMS,0.28
CIA,Financial Services,Insurance - Life,NYQ,0.28
MBCN,Financial Services,Banks - Regional,NCM,0.28
APAD,Financial Services,Shell Companies,NGM,0.28
BACC,Financial Services,Shell Companies,NGM,0.28
SGHT,Healthcare,Medical Devices,NMS,0.28
HVII,Financial Services,Shell Companies,NGM,0.28
ALMU,Technology,Semiconductors,NCM,0.28
STXS,Healthcare,Medical Instruments & Supplies,ASE,0.28
WSBF,Financial Services,Banks - Regional,NMS,0.28
RMM,Financial Services,Asset Management,NYQ,0.28
EPRX,Healthcare,Biotechnology,NCM,0.28
LEGT,Financial Services,Shell Companies,ASE,0.28
NODK,Financial Services,Insurance - Property & Casualty,NCM,0.28
REFI,Real Estate,REIT - Mortgage,NGM,0.28
UIS,Technology,Information Technology Services,NYQ,0.28
CAF,Financial Services,Asset Management,NYQ,0.28
CAPR,Healthcare,Biotechnology,NCM,0.28
OIA,Financial Services,Asset Management,NYQ,0.28
ONEW,Consumer Cyclical,Specialty Retail,NGM,0.28
AXTI,Technology,Semiconductor Equipment & Materials,NMS,0.28
AACB,Financial Services,Shell Companies,NGM,0.28
VOXR,Basic Materials,Other Precious Metals & Mining,NCM,0.28
CGCT,Financial Services,Shell Companies,NGM,0.28
CIO,Real Estate,REIT - Office,NYQ,0.28
CIX,Industrials,Security & Protection Services,ASE,0.28
SMTI,Healthcare,Medical Instruments & Supplies,NCM,0.28
SMRT,Technology,Software - Application,NYQ,0.28
UCFI,Financial Services,Shell Companies,NCM,0.28
ABEO,Healthcare,Biotechnology,NCM,0.28
PCYO,Utilities,Utilities - Regulated Water,NCM,0.27
AEF,Financial Services,Asset Management,NYQ,0.27
III,Technology,Information Technology Services,NGM,0.27
VMD,Healthcare,Medical Devices,NCM,0.27
GAMB,Consumer Cyclical,Gambling,NGM,0.27
SNWV,Healthcare,Medical Devices,NGM,0.27
TVAI,Financial Services,Shell Companies,NGM,0.27
JMSB,Financial Services,Banks - Regional,NCM,0.27
ALCO,Consumer Defensive,Farm Products,NMS,0.27
ELLO,Utilities,Utilities - Renewable,ASE,0.27
MXF,Financial Services,Asset Management,NYQ,0.27
ALLO,Healthcare,Biotechnology,NMS,0.27
SBXD,Financial Services,Shell Companies,NYQ,0.27
TNYA,Healthcare,Biotechnology,NMS,0.27
EMPD,Consumer Cyclical,Auto Manufacturers,NCM,0.27
BKTI,Technology,Communication Equipment,ASE,0.27
CZFS,Financial Services,Banks - Regional,NCM,0.27
IRWD,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,0.27
EGHT,Technology,Software - Application,NMS,0.27
TOYO,Technology,Solar,NCM,0.27
ALTS,Technology,Software - Application,NCM,0.27
NRC,Healthcare,Health Information Services,NMS,0.27
CVRX,Healthcare,Medical Devices,NMS,0.27
NECB,Financial Services,Banks - Regional,NCM,0.27
LMNR,Consumer Defensive,Farm Products,NMS,0.27
BRT,Real Estate,REIT - Residential,NYQ,0.27
QTRX,Healthcare,Medical Devices,NGM,0.27
JCE,Financial Services,Asset Management,NYQ,0.27
SMC,Energy,Oil & Gas Midstream,NYQ,0.27
HSDT,Financial Services,Asset Management,NCM,0.27
BIOA,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,0.27
ANTA,Financial Services,Credit Services,NGM,0.27
ELVA,Industrials,Electrical Equipment & Parts,NCM,0.27
MCR,Financial Services,Asset Management,NYQ,0.27
ISBA,Financial Services,Banks - Regional,NCM,0.26
TRDA,Healthcare,Biotechnology,NGM,0.26
NNOX,Healthcare,Medical Devices,NGM,0.26
OACC,Financial Services,Shell Companies,NGM,0.26
LNKB,Financial Services,Banks - Regional,NCM,0.26
TGEN,Industrials,Electrical Equipment & Parts,ASE,0.26
ACV,Financial Services,Asset Management,NYQ,0.26
ACRE,Real Estate,REIT - Mortgage,NYQ,0.26
MMT,Financial Services,Asset Management,NYQ,0.26
IIF,Financial Services,Asset Management,NYQ,0.26
AUDC,Technology,Communication Equipment,NMS,0.26
VYGR,Healthcare,Biotechnology,NMS,0.26
TG,Industrials,Metal Fabrication,NYQ,0.26
SLSN,Consumer Defensive,Household & Personal Products,NCM,0.26
CHMG,Financial Services,Banks - Regional,NMS,0.26
HYI,Financial Services,Asset Management,NYQ,0.26
BRLT,Consumer Cyclical,Luxury Goods,NGM,0.26
GDC,Communication Services,Electronic Gaming & Multimedia,NCM,0.26
ERC,Financial Services,Asset Management,ASE,0.26
EOT,Financial Services,Asset Management,NYQ,0.26
SCD,Financial Services,Asset Management,NYQ,0.26
XGN,Healthcare,Diagnostics & Research,NGM,0.26
PNRG,Energy,Oil & Gas E&P,NCM,0.26
CURI,Communication Services,Broadcasting,NCM,0.26
FRST,Financial Services,Banks - Regional,NGM,0.26
LANV,Consumer Cyclical,Luxury Goods,NYQ,0.26
FDBC,Financial Services,Banks - Regional,NGM,0.26
PKBK,Financial Services,Banks - Regional,NCM,0.26
PLG,Basic Materials,Other Precious Metals & Mining,ASE,0.26
PLMK,Financial Services,Shell Companies,NGM,0.26
PMTR,Financial Services,Shell Companies,NGM,0.26
PMM,Financial Services,Asset Management,NYQ,0.26
EMF,Financial Services,Asset Management,NYQ,0.26
OM,Healthcare,Medical Devices,NMS,0.26
TLSI,Healthcare,Medical Devices,NGM,0.26
PBYI,Healthcare,Biotechnology,NMS,0.26
DENN,Consumer Cyclical,Restaurants,NCM,0.26
PESI,Industrials,Waste Management,NCM,0.26
NUW,Financial Services,Asset Management,NYQ,0.26
ACHV,Healthcare,Biotechnology,NCM,0.26
COSO,Financial Services,Banks - Regional,NYQ,0.26
FCEL,Industrials,Electrical Equipment & Parts,NGM,0.26
NCZ,Financial Services,Asset Management,NYQ,0.26
BRY,Energy,Oil & Gas E&P,NMS,0.26
NXXT,Utilities,Utilities - Renewable,NCM,0.26
CHPT,Consumer Cyclical,Specialty Retail,NYQ,0.26
SJT,Energy,Oil & Gas E&P,NYQ,0.25
LFCR,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,0.25
RLTY,Financial Services,Asset Management,NYQ,0.25
SUIG,Financial Services,Credit Services,NCM,0.25
KLTR,Technology,Software - Application,NMS,0.25
EOD,Financial Services,Asset Management,NYQ,0.25
HRZN,Financial Services,Asset Management,NMS,0.25
BNY,Financial Services,Asset Management,NYQ,0.25
DPRO,Industrials,Aerospace & Defense,NCM,0.25
FTF,Financial Services,Asset Management,ASE,0.25
SLS,Healthcare,Biotechnology,NCM,0.25
TSBK,Financial Services,Banks - Regional,NGM,0.25
RMR,Real Estate,Real Estate Services,NCM,0.25
AFRI,Consumer Defensive,Farm Products,NCM,0.25
GLO,Financial Services,Asset Management,ASE,0.25
JRVR,Financial Services,Insurance - Specialty,NMS,0.25
FCT,Financial Services,Asset Management,NYQ,0.25
MEI,Technology,Electronic Components,NYQ,0.25
OWLT,Healthcare,Medical Devices,NYQ,0.25
FENC,Healthcare,Biotechnology,NCM,0.25
OPRT,Financial Services,Credit Services,NMS,0.25
SLND,Industrials,Engineering & Construction,ASE,0.25
NEN,Real Estate,Real Estate Services,ASE,0.25
PSF,Financial Services,Asset Management,NYQ,0.25
AVIR,Healthcare,Biotechnology,NMS,0.25
FUND,Financial Services,Asset Management,NGM,0.25
FOA,Financial Services,Credit Services,NYQ,0.25
JILL,Consumer Cyclical,Apparel Retail,NYQ,0.25
NATR,Consumer Defensive,Packaged Foods,NCM,0.25
ARL,Real Estate,Real Estate Services,NYQ,0.25
NWFL,Financial Services,Banks - Regional,NGM,0.25
PTNM,Consumer Defensive,Household & Personal Products,NCM,0.24
OZ,Real Estate,Real Estate - Development,ASE,0.24
MRAM,Technology,Semiconductors,NGM,0.24
ABVE,Consumer Defensive,Packaged Foods,NGM,0.24
SABA,Financial Services,Asset Management,NYQ,0.24
CDXS,Healthcare,Biotechnology,NMS,0.24
JRS,Financial Services,Asset Management,NYQ,0.24
DRDB,Financial Services,Shell Companies,NGM,0.24
GASS,Industrials,Marine Shipping,NMS,0.24
FC,Consumer Defensive,Education & Training Services,NYQ,0.24
TSI,Financial Services,Asset Management,NYQ,0.24
USAU,Basic Materials,Gold,NCM,0.24
DOUG,Real Estate,Real Estate Services,NYQ,0.24
FINW,Financial Services,Banks - Regional,NGM,0.24
RNAC,Healthcare,Biotechnology,NGM,0.24
RAAQ,Financial Services,Shell Companies,NGM,0.24
NETD,Financial Services,Shell Companies,NGM,0.24
TONX,Technology,Software - Application,NCM,0.24
ONTF,Technology,Software - Application,NYQ,0.24
SOCA,Financial Services,Shell Companies,NGM,0.24
FLX,Industrials,Integrated Freight & Logistics,NMS,0.24
WTF,Financial Services,Asset Management,NCM,0.24
COPL,Financial Services,Shell Companies,NYQ,0.24
LIEN,Financial Services,Asset Management,NGM,0.24
ISTR,Financial Services,Banks - Regional,NGM,0.24
INGN,Healthcare,Medical Devices,NMS,0.24
MDWD,Healthcare,Biotechnology,NGM,0.24
WALD,Consumer Defensive,Household & Personal Products,NCM,0.24
ZURA,Healthcare,Biotechnology,NCM,0.24
SRG,Real Estate,Real Estate Services,NYQ,0.24
ATNI,Communication Services,Telecom Services,NMS,0.24
DAAQ,Financial Services,Shell Companies,NGM,0.24
FUNC,Financial Services,Banks - Regional,NMS,0.24
OGI,Healthcare,Drug Manufacturers - Specialty & Generic,NMS,0.24
IMMR,Technology,Software - Application,NMS,0.23
BHST,Consumer Defensive,Packaged Foods,NGM,0.23
TDAC,Financial Services,Shell Companies,NGM,0.23
EVM,Financial Services,Asset Management,NYQ,0.23
AARD,Healthcare,Biotechnology,NMS,0.23
ACRS,Healthcare,Biotechnology,NMS,0.23
MFIN,Financial Services,Credit Services,NMS,0.23
OVLY,Financial Services,Banks - Regional,NCM,0.23
PALI,Healthcare,Biotechnology,NCM,0.23
CRNT,Technology,Communication Equipment,NMS,0.23
ASUR,Technology,Software - Application,NCM,0.23
TWNP,Consumer Cyclical,Restaurants,NGM,0.23
TWIN,Industrials,Specialty Industrial Machinery,NMS,0.23
TPVG,Financial Services,Asset Management,NYQ,0.23
FRGE,Financial Services,Capital Markets,NYQ,0.23
FVCB,Financial Services,Banks - Regional,NCM,0.23
CV,Healthcare,Medical Devices,NCM,0.23
SPCE,Industrials,Aerospace & Defense,NYQ,0.23
PPIH,Industrials,Building Products & Equipment,NGM,0.23
OABI,Healthcare,Biotechnology,NGM,0.23
LPRO,Financial Services,Credit Services,NGM,0.23
HCAT,Healthcare,Health Information Services,NMS,0.23
VIOT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NMS,0.23
CABA,Healthcare,Biotechnology,NMS,0.23
BGL,Basic Materials,Gold,NGM,0.23
LGI,Financial Services,Asset Management,NYQ,0.23
EB,Communication Services,Internet Content & Information,NYQ,0.23
ZEO,Technology,Solar,NCM,0.23
MITT,Real Estate,REIT - Mortgage,NYQ,0.23
MACI,Financial Services,Shell Companies,NGM,0.23
CCCC,Healthcare,Biotechnology,NMS,0.23
WNEB,Financial Services,Banks - Regional,NMS,0.23
FHTX,Healthcare,Biotechnology,NGM,0.23
RICK,Consumer Cyclical,Restaurants,NGM,0.23
NHS,Financial Services,Asset Management,NYQ,0.23
GCL,Communication Services,Electronic Gaming & Multimedia,NMS,0.23
TLSA,Healthcare,Biotechnology,NCM,0.23
CRBU,Healthcare,Biotechnology,NMS,0.23
HGLB,Financial Services,Asset Management,NYQ,0.23
ELA,Consumer Cyclical,Luxury Goods,ASE,0.23
RDCM,Communication Services,Telecom Services,NCM,0.23
MVT,Financial Services,Asset Management,NYQ,0.23
PAMT,Industrials,Trucking,NGM,0.23
AOMR,Real Estate,REIT - Mortgage,NYQ,0.22
DHY,Financial Services,Asset Management,ASE,0.22
KINS,Financial Services,Insurance - Property & Casualty,NCM,0.22
NVA,Basic Materials,Other Industrial Metals & Mining,NCM,0.22
HRTX,Healthcare,Biotechnology,NCM,0.22
SVCC,Financial Services,Shell Companies,NGM,0.22
ARBE,Technology,Scientific & Technical Instruments,NCM,0.22
CEPO,Financial Services,Shell Companies,NGM,0.22
PRE,Healthcare,Diagnostics & Research,NGM,0.22
OMSE,Energy,Oil & Gas Equipment & Services,NCM,0.22
BHR,Real Estate,REIT - Hotel & Motel,NYQ,0.22
DMRC,Technology,Software - Application,NMS,0.22
RCKY,Consumer Cyclical,Footwear & Accessories,NMS,0.22
FSFG,Financial Services,Banks - Regional,NCM,0.22
CATX,Healthcare,Medical Devices,ASE,0.22
MDXH,Healthcare,Diagnostics & Research,NCM,0.22
FBLA,Financial Services,Banks - Regional,NCM,0.22
MYFW,Financial Services,Banks - Regional,NMS,0.22
VABK,Financial Services,Banks - Regional,NCM,0.22
MFM,Financial Services,Asset Management,NYQ,0.22
MRNO,Real Estate,Real Estate - Development,NCM,0.22
CMCM,Communication Services,Internet Content & Information,NYQ,0.22
JAKK,Consumer Cyclical,Leisure,NMS,0.22
ONCH,Financial Services,Shell Companies,NGM,0.22
BDTX,Healthcare,Biotechnology,NMS,0.22
PVBC,Financial Services,Banks - Regional,NCM,0.22
OSUR,Healthcare,Medical Instruments & Supplies,NMS,0.22
ARMP,Healthcare,Biotechnology,ASE,0.22
TRVG,Communication Services,Internet Content & Information,NMS,0.22
NYXH,Healthcare,Medical Instruments & Supplies,NGM,0.22
SSSS,Financial Services,Asset Management,NMS,0.22
INSE,Consumer Cyclical,Gambling,NCM,0.22
MUE,Financial Services,Asset Management,NYQ,0.22
INSG,Technology,Communication Equipment,NMS,0.22
MQT,Financial Services,Asset Management,NYQ,0.22
FFAI,Consumer Cyclical,Auto Manufacturers,NCM,0.22
